,DE00,BE00,DKW1,UK00,NL00,NL_on_Borssele,NL_on_Brabant,NL_on_East,NL_on_Holland_N,NL_on_Holland_S,NL_on_North,NL_on_South,NOS0
0,49438.34558,10104.0368140793,3792.232315581151,33810.77080293296,15275.270822644188,447.3020589198768,2425.756964637628,2447.563421932055,3850.469046505511,3020.4959902274863,1799.6596494991113,1284.0236909225198,15144.65621577201
1,47811.16413,9368.99080005379,3779.542234793938,32115.64937167196,14991.230768884277,439.7001059993741,2381.811657159634,2399.38065085729,3777.3833893620613,2962.83856390276,1768.0114257758273,1262.1049758273286,14975.29112285595
2,46789.85503,8769.73555201635,3793.849483597583,29864.90926774609,14781.263269737592,434.07432731556645,2349.3163095922146,2363.7865204029945,3723.37021101397,2920.230253519072,1744.600555645538,1245.8850922482363,14659.46728793928
3,45328.17261,8346.58364797668,3851.360915198587,27616.75753110845,14601.120558056977,429.2432820431032,2321.4296506639675,2333.2646967017663,3677.0384239659197,2883.6833625855907,1724.5039631575967,1231.9571789390338,14420.9384328432
4,45343.56822,8210.22241670993,3993.219816263975,25727.01630436972,14303.886305290624,421.2629797201675,2275.4020692252084,2282.937901815233,3600.610223895117,2823.4002374260617,1691.321599362455,1208.951293846381,14191.08223669649
5,46537.22761,8523.94897407532,4186.832269129291,26028.47900448783,13981.1404645683,412.5844205378275,2225.4023496542645,2228.341239975547,3517.649857581067,2757.97076783335,1655.2574195801449,1183.934409406098,14209.24852577893
6,48227.60885,9530.86162848929,4358.390736698387,28294.93400618343,14546.561814968853,427.7793188888141,2312.9824655094894,2324.023771338855,3663.007883982251,2872.6163210210734,1718.4153641465055,1227.736690081865,14749.924786432
7,52745.09598,10568.7086060855,4462.470851654701,31711.69000768523,15271.518561078152,447.20169698789226,2425.1765339807394,2446.9266791375258,3849.503431620714,3019.7341868648914,1799.2417243845962,1283.734308101792,15317.28201618053
8,54923.83777,11026.1198092902,4478.338312566837,36767.01869577787,16222.74994943717,472.59358883558934,2572.2384832025655,2608.536003963811,4094.400778380399,3212.9638649316353,1905.0606386909694,1356.9565914322004,16009.62113387244
9,56434.82266,11165.0783835569,4468.87828739439,41870.18387462133,16576.06555987698,482.0002976900635,2626.821753010207,2668.654316968717,4185.4140473747475,3284.786395278808,1944.3025070061253,1384.0862425483106,16444.96654769075
10,58376.56239,11113.4826106802,4390.549430243019,45267.58110863224,16550.567279186813,481.32185209642483,2622.8832432807535,2664.314085268202,4178.844871014007,3279.6021840820827,1941.4715514840236,1382.1294919613192,16590.82862394727
